timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
20/07/2017 21:59,994,303 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,text,true,,2963,1338,10,10,994,0,0
20/07/2017 21:59,1718,ListarTickets,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-8,,true,,18649,4430,10,10,1717,2,108
20/07/2017 21:59,93,236 /portal-servicios/js/crear-tickets.js,200,OK,Thread Group 1-9,text,true,,5350,442,10,10,93,0,0
20/07/2017 21:59,40,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,,true,,378,701,10,10,40,0,0
20/07/2017 21:59,70,237 /common-resources/plugins/datatables/dataTables.bootstrap.css,200,OK,Thread Group 1-9,text,true,,2500,481,10,10,70,0,0
20/07/2017 21:59,71,239 /common-resources/plugins/datatables/extensions/Responsive/css/dataTables.responsive.css,200,OK,Thread Group 1-9,text,true,,974,508,10,10,71,0,0
20/07/2017 21:59,71,240 /common-resources/plugins/spinnerjs/jquery.babypaunch.spinner.min.js,200,OK,Thread Group 1-9,text,true,,1078,473,10,10,70,0,0
20/07/2017 21:59,69,238 /common-resources/js/bower_components/jquery-xml2json/src/xml2json.js,200,OK,Thread Group 1-9,text,true,,1509,474,10,10,69,0,0
20/07/2017 21:59,1127,77 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-4,text,true,,4884,1422,10,10,1127,0,0
20/07/2017 21:59,1168,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,,5262,2130,10,10,1168,0,0
20/07/2017 21:59,1048,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-6,text,true,,3327,1415,10,10,1048,0,0
20/07/2017 21:59,1090,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,3705,2116,10,10,1090,0,0
20/07/2017 21:59,76,243 /common-resources/plugins/datatables/extensions/Responsive/js/dataTables.responsive.min.js,200,OK,Thread Group 1-9,text,true,,3340,495,10,10,76,0,0
20/07/2017 21:59,89,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-6,,true,,378,701,10,10,89,0,42
20/07/2017 21:59,73,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-4,text,true,,2820,660,10,10,73,0,25
20/07/2017 21:59,73,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2820,660,10,10,73,0,25
20/07/2017 21:59,93,242 /common-resources/plugins/datatables/dataTables.bootstrap.min.js,200,OK,Thread Group 1-9,text,true,,1402,469,10,10,93,0,0
20/07/2017 21:59,799,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-7,text,true,,3299,856,10,10,799,0,0
20/07/2017 21:59,50,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-7,text,true,,2504,735,10,10,50,0,0
20/07/2017 21:59,51,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-4,text,true,,3179,627,10,10,51,0,0
20/07/2017 21:59,51,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,3179,627,10,10,51,0,0
20/07/2017 21:59,927,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-2,text,true,,2658,1415,10,10,927,0,47
20/07/2017 21:59,966,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,3036,2116,10,10,966,1,47
20/07/2017 21:59,45,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-2,,true,,378,701,10,10,45,0,0
20/07/2017 21:59,217,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-7,text,true,,1865,7874,10,10,217,0,0
20/07/2017 21:59,1066,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,7668,9465,10,10,1066,1,0
20/07/2017 21:59,353,241 /common-resources/plugins/datatables/jquery.dataTables.js,200,OK,Thread Group 1-9,text,true,,138008,462,10,10,107,0,0
20/07/2017 21:59,37,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-7,text,true,,2820,660,10,10,37,0,0
20/07/2017 21:59,37,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2820,660,10,10,37,1,0
20/07/2017 21:59,101,244 /common-resources/js/api.js,200,OK,Thread Group 1-9,text,true,,5622,516,10,10,101,0,0
20/07/2017 21:59,1073,Tickets,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-9,,true,,163920,4855,10,10,826,3,0
20/07/2017 21:59,881,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,text,true,,3327,1415,10,10,881,0,0
20/07/2017 21:59,921,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,3705,2116,10,10,921,1,0
20/07/2017 21:59,42,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-7,text,true,,3179,627,10,10,42,0,0
20/07/2017 21:59,42,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,3179,627,10,10,42,0,0
20/07/2017 21:59,80,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,,true,,378,701,10,10,80,0,39
20/07/2017 21:59,6517,69 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-1,text,true,,1562,1171,10,10,6517,0,0
20/07/2017 21:59,6599,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,1940,1885,10,10,6599,0,38
20/07/2017 21:59,87,254 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-9,,true,,378,685,10,10,87,0,43
20/07/2017 21:59,10260,261 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,text,true,,1555,2617,10,10,10260,0,0
20/07/2017 21:59,10309,GuardarTicket,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,,1933,3273,10,10,10309,0,0
20/07/2017 21:59,131,70 /portal-servicios/listar-orden-servicio.html,200,OK,Thread Group 1-1,text,true,,2599,572,10,10,131,0,60
20/07/2017 21:59,87,71 /portal-servicios/js/listar-ordenes.js,200,OK,Thread Group 1-1,text,true,,6321,452,10,10,87,0,0
20/07/2017 21:59,150,262 /portal-servicios/ver-ticket.html,200,OK,Thread Group 1-5,text,true,,5041,491,10,10,149,0,69
20/07/2017 21:59,71,73 /common-resources/js/api.js,200,OK,Thread Group 1-1,text,true,,5622,525,10,10,71,0,0
20/07/2017 21:59,81,263 /portal-servicios/js/ver-ticket.js,200,OK,Thread Group 1-5,text,true,,7421,453,10,10,80,0,0
20/07/2017 21:59,1060,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-6,text,true,,2658,1415,10,10,1060,0,0
20/07/2017 21:59,1149,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,3036,2116,10,10,1149,1,42
20/07/2017 21:59,89,74 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,708,10,10,89,0,42
20/07/2017 21:59,51,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-6,,true,,378,701,10,10,51,0,0
20/07/2017 21:59,79,264 /common-resources/js/api.js,200,OK,Thread Group 1-5,text,true,,5622,530,10,10,79,0,0
20/07/2017 21:59,310,AceptarMensaje,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,18084,1474,10,10,308,1,69
20/07/2017 21:59,874,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-4,text,true,,3292,856,10,10,874,0,0
20/07/2017 21:59,7,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-4,text,true,,2504,735,10,10,7,0,0
20/07/2017 21:59,80,295 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-5,,true,,378,706,10,10,80,0,38
20/07/2017 21:59,241,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-4,text,true,,1865,7880,10,10,241,0,69
20/07/2017 21:59,1122,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,7661,9471,10,10,1122,0,69
20/07/2017 21:59,1054,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-2,text,true,,3549,1415,10,10,1054,0,0
20/07/2017 21:59,1099,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,,3927,2116,10,10,1099,1,0
20/07/2017 21:59,38,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-4,text,true,,2820,660,10,10,38,0,0
20/07/2017 21:59,38,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2820,660,10,10,38,0,0
20/07/2017 21:59,863,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-7,text,true,,3283,856,10,10,863,0,0
20/07/2017 21:59,38,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-7,text,true,,2504,735,10,10,38,0,30
20/07/2017 21:59,50,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-4,text,true,,3179,627,10,10,50,0,0
20/07/2017 21:59,50,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,3179,627,10,10,50,0,0
20/07/2017 21:59,1057,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,text,true,,2658,1415,10,10,1056,0,0
20/07/2017 21:59,1137,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,3036,2116,10,10,1136,0,39
20/07/2017 21:59,41,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,,true,,378,701,10,10,41,0,0
20/07/2017 21:59,252,51 /common-resources/js/api.js,200,OK,Thread Group 1-2,text,true,,5622,524,10,10,251,0,61
20/07/2017 21:59,252,OrdenesServicio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,5622,524,10,10,251,1,61
20/07/2017 21:59,89,52 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-2,,true,,378,693,10,10,89,0,42
20/07/2017 21:59,346,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-7,text,true,,1865,7870,10,10,346,0,76
20/07/2017 21:59,1247,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,7652,9461,10,10,1247,2,106
20/07/2017 21:59,83,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-7,text,true,,2820,660,10,10,83,0,0
20/07/2017 21:59,83,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2820,660,10,10,83,1,0
20/07/2017 21:59,1020,75 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,4252,1345,10,10,1020,0,0
20/07/2017 21:59,1398,ListarSolicitudes,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,,19172,3602,10,10,1398,1,102
20/07/2017 21:59,42,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-7,text,true,,3179,627,10,10,42,0,0
20/07/2017 21:59,42,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,3179,627,10,10,42,0,0
20/07/2017 21:59,47,76 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,708,10,10,47,0,0
20/07/2017 21:59,1144,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-6,text,true,,3549,1415,10,10,1144,0,0
20/07/2017 21:59,1195,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-6,,true,,3927,2116,10,10,1195,0,0
20/07/2017 21:59,6791,69 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-3,text,true,,1562,1171,10,10,6791,0,0
20/07/2017 21:59,6873,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,,1940,1885,10,10,6873,1,39
20/07/2017 21:59,875,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-4,text,true,,3296,856,10,10,874,0,0
20/07/2017 21:59,31,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-4,text,true,,2504,735,10,10,31,0,22
20/07/2017 21:59,5147,169 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/manageservicerequestin1,200,OK,Thread Group 1-10,text,true,,1563,1163,10,10,5147,0,0
20/07/2017 21:59,5236,ComentarSeguimiento,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,1941,1869,10,10,5236,1,43
20/07/2017 21:59,1041,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-8,text,true,,3549,1415,10,10,1041,0,0
20/07/2017 21:59,1082,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,3927,2116,10,10,1082,0,0
20/07/2017 21:59,837,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-7,text,true,,3298,856,10,10,836,0,0
20/07/2017 21:59,9,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-7,text,true,,2504,735,10,10,9,0,0
20/07/2017 21:59,912,70 /portal-servicios/listar-orden-servicio.html,200,OK,Thread Group 1-3,text,true,,2599,572,10,10,912,0,100
20/07/2017 21:59,1188,77 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,3882,1422,10,10,1188,0,0
20/07/2017 21:59,1235,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4260,2130,10,10,1235,0,0
20/07/2017 21:59,696,297 /portal-servicios/listar-tickets.html,200,OK,Thread Group 1-10,text,true,,2529,543,10,10,696,0,74
20/07/2017 21:59,580,51 /common-resources/js/api.js,200,OK,Thread Group 1-8,text,true,,5622,524,10,10,580,0,61
20/07/2017 21:59,580,OrdenesServicio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,5622,524,10,10,580,0,61
20/07/2017 21:59,1068,51 /common-resources/js/api.js,200,OK,Thread Group 1-6,text,true,,5622,524,10,10,1068,0,139
20/07/2017 21:59,1068,OrdenesServicio,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,5622,524,10,10,1068,0,139
20/07/2017 21:59,90,71 /portal-servicios/js/listar-ordenes.js,200,OK,Thread Group 1-3,text,true,,6321,452,10,10,90,0,0
20/07/2017 21:59,78,76 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,708,10,10,78,0,38
20/07/2017 21:59,86,298 /portal-servicios/js/natural.js,200,OK,Thread Group 1-10,text,true,,1559,438,10,10,86,0,0
20/07/2017 21:59,79,52 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-8,,true,,378,693,10,10,79,0,38
20/07/2017 21:59,88,52 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-6,,true,,378,693,10,10,88,0,42
20/07/2017 21:59,983,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-4,text,true,,1865,7874,10,10,983,0,0
20/07/2017 21:59,1889,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,7665,9465,10,10,1888,0,22
20/07/2017 21:59,485,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-7,text,true,,1865,7870,10,10,485,0,0
20/07/2017 21:59,1331,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,7667,9461,10,10,1330,0,0
20/07/2017 21:59,132,73 /common-resources/js/api.js,200,OK,Thread Group 1-3,text,true,,5622,525,10,10,132,0,0
20/07/2017 21:59,118,299 /portal-servicios/js/date-dd-MMM-YYYY.js,200,OK,Thread Group 1-10,text,true,,1291,447,10,10,118,0,0
20/07/2017 21:59,81,74 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-3,,true,,378,708,10,10,81,0,38
20/07/2017 21:59,87,300 /portal-servicios/js/listar-tickets.js,200,OK,Thread Group 1-10,text,true,,4307,445,10,10,87,0,0
20/07/2017 21:59,86,301 /common-resources/js/api.js,200,OK,Thread Group 1-10,text,true,,5622,518,10,10,86,0,0
20/07/2017 21:59,134,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-7,text,true,,2820,660,10,10,134,0,18
20/07/2017 21:59,134,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2820,660,10,10,134,0,18
20/07/2017 21:59,160,235 /portal-servicios/crear-ticket.html,200,OK,Thread Group 1-4,text,true,,4137,535,10,10,160,0,73
20/07/2017 21:59,88,302 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-10,,true,,378,701,10,10,88,0,43
20/07/2017 21:59,38,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-7,text,true,,3179,627,10,10,38,0,0
20/07/2017 21:59,38,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,3179,627,10,10,38,0,0
20/07/2017 21:59,81,236 /portal-servicios/js/crear-tickets.js,200,OK,Thread Group 1-4,text,true,,5350,442,10,10,81,0,0
20/07/2017 21:59,85,237 /common-resources/plugins/datatables/dataTables.bootstrap.css,200,OK,Thread Group 1-4,text,true,,2500,481,10,10,85,0,0
20/07/2017 21:59,81,239 /common-resources/plugins/datatables/extensions/Responsive/css/dataTables.responsive.css,200,OK,Thread Group 1-4,text,true,,974,508,10,10,81,0,0
20/07/2017 21:59,87,240 /common-resources/plugins/spinnerjs/jquery.babypaunch.spinner.min.js,200,OK,Thread Group 1-4,text,true,,1078,473,10,10,87,0,0
20/07/2017 21:59,81,238 /common-resources/js/bower_components/jquery-xml2json/src/xml2json.js,200,OK,Thread Group 1-4,text,true,,1509,474,10,10,81,0,0
20/07/2017 21:59,82,243 /common-resources/plugins/datatables/extensions/Responsive/js/dataTables.responsive.min.js,200,OK,Thread Group 1-4,text,true,,3340,495,10,10,82,0,0
20/07/2017 21:59,82,242 /common-resources/plugins/datatables/dataTables.bootstrap.min.js,200,OK,Thread Group 1-4,text,true,,1402,469,10,10,82,0,0
20/07/2017 21:59,1190,77 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,3854,1422,10,10,1190,0,0
20/07/2017 21:59,1268,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,4232,2130,10,10,1268,0,38
20/07/2017 21:59,40,76 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,,true,,378,708,10,10,40,0,0
20/07/2017 21:59,923,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-7,text,true,,3298,856,10,10,923,0,0
20/07/2017 21:59,10,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-7,text,true,,2504,735,10,10,10,0,0
20/07/2017 21:59,461,241 /common-resources/plugins/datatables/jquery.dataTables.js,200,OK,Thread Group 1-4,text,true,,138040,462,10,10,96,0,0
20/07/2017 21:59,1095,303 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-10,text,true,,2963,1338,10,10,1095,0,0
20/07/2017 21:59,2256,ListarTickets,200,"Number of samples in transaction : 7, number of failing samples : 0",Thread Group 1-10,,true,,18649,4430,10,10,2256,2,117
20/07/2017 21:59,48,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-10,,true,,378,701,10,10,48,0,0
20/07/2017 21:59,258,244 /common-resources/js/api.js,200,OK,Thread Group 1-4,text,true,,5622,516,10,10,258,0,0
20/07/2017 21:59,1458,Tickets,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,,163952,4855,10,10,1093,5,73
20/07/2017 21:59,341,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-7,text,true,,1865,7880,10,10,341,0,65
20/07/2017 21:59,1274,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,7667,9471,10,10,1274,2,65
20/07/2017 21:59,86,254 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-4,,true,,378,685,10,10,86,0,42
20/07/2017 21:59,95,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-7,text,true,,2820,660,10,10,94,0,0
20/07/2017 21:59,95,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2820,660,10,10,94,0,0
20/07/2017 21:59,38,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-7,text,true,,3179,627,10,10,38,0,0
20/07/2017 21:59,38,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,3179,627,10,10,38,1,0
20/07/2017 21:59,2426,75 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-3,text,true,,4253,1345,10,10,2425,0,0
20/07/2017 21:59,3641,ListarSolicitudes,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-3,,true,,19173,3602,10,10,3640,1,138
20/07/2017 21:59,1460,77 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-1,text,true,,4884,1422,10,10,1460,0,0
20/07/2017 21:59,1500,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,,5262,2130,10,10,1500,1,0
20/07/2017 21:59,1101,183 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-10,text,true,,3327,1415,10,10,1101,0,0
20/07/2017 21:59,1149,ListarSolicitudes.Siguiente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,3705,2116,10,10,1149,0,0
20/07/2017 21:59,80,182 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-10,,true,,378,701,10,10,80,0,39
20/07/2017 21:59,52,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-1,text,true,,2820,660,10,10,52,0,6
20/07/2017 21:59,52,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2820,660,10,10,52,0,6
20/07/2017 21:59,88,76 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryservicerequestextensionfo,200,OK,Thread Group 1-3,,true,,378,708,10,10,88,0,42
20/07/2017 21:59,65,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-1,text,true,,3179,627,10,10,65,0,0
20/07/2017 21:59,65,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,3179,627,10,10,65,0,0
20/07/2017 21:59,870,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-7,text,true,,3294,856,10,10,870,0,0
20/07/2017 21:59,8,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-7,text,true,,2504,735,10,10,8,0,4
20/07/2017 21:59,191,234 /portal-servicios/inicio.html,200,OK,Thread Group 1-7,text,true,,1865,7878,10,10,191,0,0
20/07/2017 21:59,1069,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,7663,9469,10,10,1069,1,4
20/07/2017 21:59,45,330 /Gmg.Identity.Provider.FrontEnd.Web/Logout,200,OK,Thread Group 1-7,text,true,,2820,660,10,10,45,0,0
20/07/2017 21:59,45,LogOut,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2820,660,10,10,45,0,0
20/07/2017 21:59,6091,255 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/querycustomerin1,200,OK,Thread Group 1-9,text,true,,31696,1003,10,10,6001,0,0
20/07/2017 21:59,6178,BuscarCliente,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,32074,1688,10,10,6088,4,43
20/07/2017 21:59,38,227 /Gmg.Identity.Provider.FrontEnd.Web/Login,200,OK,Thread Group 1-7,text,true,,3179,627,10,10,38,0,0
20/07/2017 21:59,38,URL,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,3179,627,10,10,38,1,0
20/07/2017 21:59,78,256 /my322199.crm.ondemand.com:443/sap/bc/srt/scs/sap/queryregisteredproductversion2,200,OK,Thread Group 1-9,,true,,378,699,10,10,78,0,38
20/07/2017 21:59,869,233 /Gmg.Identity.Provider.FrontEnd.Web/Login/ExecuteLogin?SiteId=D94F606AB0A04F499764957A453C7846,200,OK,Thread Group 1-1,text,true,,3296,856,10,10,869,0,0
20/07/2017 21:59,9,49 /gmg.identity.provider.frontend.web/,200,OK,Thread Group 1-1,text,true,,2504,735,10,10,9,0,0
